people_ID,infect_prob_20
7489,0.51276726
7267,0.5155196
6611,0.51673716
7030,0.51238835
6680,0.51657486
6866,0.50942284
6766,0.51276284
18958,0.5119225
6505,0.63348687
19223,0.5141241
6959,0.51394707
7461,0.62693816
19195,0.64229536
6533,0.5128732
18949,0.514074
19757,0.5113585
6456,0.5127295
19827,0.51194376
19137,0.517897
19309,0.5102451
19793,0.5107456
6574,0.5084439
7205,0.51604164
7328,0.638384
19992,0.5146146
6335,0.5133531
19113,0.61225355
6945,0.51030564
19711,0.50865096
7482,0.50931025
19677,0.51667994
6612,0.50861996
7199,0.5509214
7310,0.51157993
19777,0.5079398
19918,0.5145244
6849,0.51375973
19204,0.51408386
19648,0.51483023
19951,0.5108246
20118,0.5141995
7079,0.5131876
19321,0.63885796
7006,0.5497684
19176,0.5126961
19875,0.5137435
20110,0.51509064
6563,0.6260516
19343,0.51364064
19184,0.6395713
19984,0.5116761
6659,0.5130623
6597,0.5096674
6527,0.5106484
19891,0.51450515
7112,0.6406646
6433,0.5140033
7170,0.50666195
7072,0.5139436
7515,0.51115507
20147,0.6395074
6544,0.5129179
19412,0.5096221
7241,0.5097021
6938,0.51453996
7287,0.5095746
19567,0.5114739
20004,0.5124108
6747,0.5132148
18934,0.63466674
19941,0.5111528
19551,0.5075285
6422,0.5132626
6724,0.51078534
6502,0.51200044
6348,0.5089252
18976,0.5119461
19597,0.5141325
6580,0.50926596
19927,0.5134569
6889,0.5165996
6668,0.5079215
20075,0.5115588
7247,0.512781
19528,0.5144439
7409,0.6142448
19031,0.6333111
19753,0.63886344
19254,0.51346797
19673,0.5096315
19914,0.5150688
7235,0.5132025
19249,0.5094496
19496,0.51232773
19123,0.6238279
18955,0.5051865
6710,0.5085378
6525,0.51372176
7393,0.5069546
6690,0.51105446
6787,0.51226115
6823,0.51301855
6552,0.64280546
6623,0.5130286
7496,0.5141408
19766,0.5106154
7380,0.5104787
6487,0.5137197
7119,0.51314086
19644,0.51225555
6332,0.5081898
7215,0.5126341
19871,0.51426464
7280,0.51314694
19662,0.62836415
19166,0.5078378
7304,0.50656396
7327,0.5140182
7101,0.50665534
6465,0.5108126
7436,0.6374359
20150,0.5123463
19218,0.5131292
20105,0.5100709
20041,0.5072336
19690,0.5120052
7157,0.5107551
19317,0.5111951
19682,0.5125673
6435,0.5131865
7525,0.50823313
6634,0.51175416
6682,0.51067525
7047,0.63795185
7359,0.6400149
7110,0.61557615
6446,0.50996524
19371,0.50909036
7155,0.51213866
19936,0.51179904
19380,0.547668
19558,0.51127887
19339,0.50822735
6839,0.509784
19200,0.51214963
19541,0.5057261
19400,0.508494
19017,0.5096213
6735,0.6247834
6474,0.5117345
7226,0.5098503
20037,0.50996524
20123,0.62352496
6351,0.51173675
6561,0.5106073
19466,0.507487
19969,0.5123342
19874,0.51296794
6916,0.5118003
6993,0.5070353
20096,0.5132141
7158,0.61583793
6760,0.5116447
7076,0.62264633
19820,0.6493187
18926,0.5060388
20049,0.5063536
19902,0.62855685
6708,0.6327196
6639,0.6392987
19361,0.5131471
7210,0.51120853
7085,0.5128453
7050,0.6320052
7355,0.5103627
6803,0.5096588
7440,0.5075765
7060,0.6373505
19782,0.51373214
19069,0.6351238
19074,0.5076726
19344,0.5109389
19606,0.50945026
7317,0.51207167
20146,0.51058733
19427,0.510563
19372,0.5099674
7397,0.50712144
19709,0.5074103
19729,0.50605494
20121,0.506236
19942,0.51152
19839,0.5034632
18977,0.5096409
19469,0.50908107
19814,0.51387894
19993,0.50928926
7103,0.51082563
19090,0.5105237
19802,0.5111453
19924,0.51294416
18965,0.6349157
18980,0.50668067
7442,0.50508595
19049,0.6396665
6463,0.50746953
7236,0.6318778
7308,0.6178309
7209,0.5115838
20060,0.504367
6695,0.51211184
20088,0.51130503
6595,0.50649685
6985,0.51189363
19769,0.5087045
19120,0.51003647
19952,0.5120094
7025,0.50858617
19197,0.5113959
7186,0.5077191
19629,0.5128429
19923,0.5060904
6667,0.5054163
7307,0.6311866
19807,0.61048156
6905,0.6420097
19021,0.5092738
6789,0.5071366
20090,0.6375133
7136,0.5122335
19505,0.51102084
6564,0.62844634
19903,0.5067266
6679,0.5042822
19452,0.623387
7438,0.646353
6699,0.5058384
7173,0.63485235
6806,0.5100909
19152,0.50645477
7342,0.5077529
19491,0.51105875
19417,0.6356296
6669,0.5117681
19150,0.6403784
19635,0.5107215
19081,0.50756425
18970,0.6330049
19957,0.50592023
6405,0.6383614
7378,0.5069337
6712,0.5107305
6963,0.5066658
19104,0.51085836
19591,0.50995195
7388,0.51251394
7220,0.5123224
19390,0.51254046
20062,0.5097831
7527,0.54569155
19672,0.62789416
7201,0.64103603
7083,0.49752304
7117,0.51237065
6506,0.50573635
7454,0.5129551
19320,0.5098745
19493,0.5088866
7134,0.5088619
19860,0.50823236
19043,0.61492884
19187,0.50572044
7418,0.5110955
19297,0.51112133
19749,0.5051183
6578,0.5133616
19463,0.50767154
6731,0.51018584
20022,0.5051973
6361,0.50456
19365,0.5087941
19590,0.5122205
6535,0.5070479
7351,0.50589746
7323,0.50616485
19878,0.50673544
7258,0.50442016
19241,0.6239077
19268,0.6352751
19873,0.5097366
6540,0.51141524
6528,0.63171166
19531,0.5109646
19845,0.50953263
6339,0.6298512
19075,0.5086449
7299,0.5051602
19632,0.50719565
6384,0.50441384
6379,0.644975
6841,0.5078255
6792,0.62639034
7361,0.5030627
19580,0.50899327
19322,0.5038288
6347,0.51338476
6879,0.50586313
19367,0.51282936
19862,0.50440747
7305,0.5063646
7216,0.50563896
6369,0.5069902
7196,0.51036733
20063,0.5060755
19938,0.50755465
7318,0.5071926
20019,0.6187065
19001,0.50645727
19960,0.62487155
6434,0.50463325
19940,0.5056867
20091,0.51277137
6791,0.506155
19355,0.5087714
20074,0.50923884
19050,0.5035036
6801,0.5128908
7261,0.51316357
19730,0.6307223
19671,0.6167233
7335,0.51181453
19573,0.5050423
6430,0.5110873
6830,0.5048942
6726,0.503466
6723,0.5076832
6397,0.6384352
20055,0.50500774
6935,0.5049711
6529,0.63636774
7046,0.510187
19151,0.5100546
18956,0.5056085
19829,0.5054435
19506,0.50376064
6810,0.55627924
19843,0.5055686
7121,0.50430775
19305,0.50701225
19971,0.5065476
19439,0.5040879
18979,0.51146114
19548,0.6265155
19196,0.5036347
19929,0.6370797
6758,0.64595896
19926,0.50456476
19999,0.50809467
19592,0.5096992
6744,0.5076422
19778,0.50546753
6616,0.50607836
7223,0.50911164
19574,0.5040278
19600,0.60016215
20149,0.5048498
19129,0.50432897
19429,0.5098204
20080,0.5091635
6372,0.5137884
7324,0.5091711
6605,0.50483596
19316,0.5067647
19863,0.6420505
19762,0.5099041
7023,0.50576746
6777,0.5038754
7354,0.50854605
19907,0.63174355
7102,0.6324719
20099,0.50425637
6957,0.50479406
7122,0.62293905
19920,0.5046153
19336,0.501698
19134,0.6341252
7316,0.5107717
18953,0.62048024
6427,0.6357881
7144,0.627475
19445,0.637312
19624,0.50573075
7514,0.5031083
6855,0.51211447
6863,0.6265938
6452,0.5117395
19626,0.63728344
19963,0.50372124
19087,0.5069
19262,0.511989
6738,0.50662327
7352,0.51015544
19982,0.5025288
7449,0.5055053
19155,0.5104702
7528,0.5102937
7421,0.5070223
19904,0.6412569
19654,0.5051807
20040,0.6336983
18973,0.5051765
6966,0.5042802
19237,0.50494885
7128,0.50694066
7346,0.5023157
19652,0.50805885
6755,0.638418
6454,0.50452274
7054,0.6218896
7052,0.50534934
19603,0.50338954
19631,0.60720956
20053,0.5111827
6967,0.6369711
19363,0.5041624
19979,0.5069871
7412,0.50491935
6952,0.5043225
7481,0.50677234
6342,0.50697505
19812,0.504189
7161,0.5042946
18993,0.5071018
19117,0.5051032
6926,0.50613207
19346,0.6431582
19228,0.509527
19028,0.6370997
6484,0.5057106
19819,0.5070746
19383,0.5084546
19421,0.5051912
19341,0.5035311
20012,0.5061194
19637,0.5064139
20002,0.5039589
19704,0.6368573
6334,0.50644225
19653,0.5486574
6769,0.6283896
7277,0.5030242
6684,0.50625324
7429,0.50632447
7038,0.50210696
6615,0.63155115
6951,0.51029617
19060,0.5479447
19349,0.50543505
19763,0.63914835
19684,0.5057733
7345,0.50691247
20115,0.6347476
18950,0.50449085
19032,0.5055093
6440,0.5083251
19966,0.61206985
6829,0.63487226
7411,0.5057132
19527,0.50456446
6365,0.5560285
7522,0.5952584
19536,0.631538
19193,0.62157196
19107,0.501028
20014,0.50816417
19589,0.50540113
19746,0.6224363
19450,0.62544405
6378,0.6310135
6750,0.65177715
19255,0.503954
7350,0.50606924
19517,0.50790006
7164,0.50512016
19824,0.5066238
19169,0.50847274
7092,0.5032402
7447,0.50470966
20152,0.5041942
20044,0.63277376
7468,0.50434387
20129,0.503279
7175,0.501143
19221,0.500102
7026,0.50212777
19385,0.50348747
7395,0.50219595
6753,0.50075096
19618,0.63570464
6425,0.50357264
19283,0.50499725
7488,0.5044423
7032,0.50917804
20038,0.55089605
19532,0.5015155
19232,0.6260356
6583,0.502647
19112,0.5064199
19579,0.50514466
7281,0.54682314
7386,0.6398769
19242,0.50606483
7517,0.502799
19078,0.60820943
6782,0.6302557
18940,0.5037071
19698,0.5014545
18945,0.50267166
6606,0.5017011
7003,0.5023295
6499,0.50049037
7268,0.5034695
6374,0.502419
19756,0.5434056
7104,0.5118821
19065,0.504899
7239,0.6218588
7020,0.6310671
6876,0.5101119
19008,0.5023286
6805,0.50250673
19461,0.50047505
19456,0.5035168
19594,0.5037019
6858,0.50204426
7508,0.50176394
19988,0.50071114
19892,0.50754166
19478,0.50641835
7392,0.5020418
7472,0.62383795
7118,0.5035636
6412,0.500662
6519,0.5025394
19384,0.5020088
7375,0.5045325
7415,0.5059555
19832,0.5038004
19114,0.62905943
19100,0.5013827
6410,0.4995409
7344,0.49743977
6962,0.6322195
19852,0.5014835
19901,0.5025223
18984,0.50543565
19743,0.4999828
20010,0.5015233
19300,0.5035186
7504,0.50147825
6550,0.5062314
19440,0.50260717
7477,0.5022324
20086,0.5009171
19670,0.49976367
6678,0.6162355
6904,0.50549656
18971,0.62274766
19475,0.5027507
19568,0.6295516
18996,0.5073264
7381,0.5059261
19955,0.62541413
19135,0.5026991
19715,0.5022021
7434,0.5419153
19395,0.50170535
6778,0.5015471
19018,0.5073828
19066,0.5043054
19141,0.50294733
7159,0.50512385
19035,0.50227153
20006,0.5060185
19233,0.5009876
20126,0.6275716
6391,0.50322986
18981,0.49770507
7207,0.50245595
19149,0.498893
19750,0.63287735
6796,0.5054937
19387,0.50187254
19094,0.5030285
6802,0.63247937
6543,0.5041194
6683,0.50337493
7141,0.5034627
6816,0.5007476
19795,0.49991173
7284,0.5005054
6579,0.5004677
6599,0.6178081
6896,0.50080496
7441,0.50422794
19198,0.50558627
18927,0.50332373
7356,0.50382817
7162,0.63998556
20097,0.49788934
19179,0.50441617
18990,0.6299764
6394,0.5049578
6648,0.63018733
19540,0.50440806
19837,0.5011841
7048,0.50310117
19700,0.5007523
20070,0.50428694
7009,0.49949434
6432,0.50180435
19539,0.502315
19105,0.5035201
19295,0.5013607
6897,0.6253872
6783,0.50036365
7113,0.49994913
19849,0.50123084
6836,0.5002204
7137,0.50223094
7443,0.49808204
7523,0.49894163
7326,0.50122416
19178,0.6301143
7458,0.6210107
19981,0.5053371
7437,0.504841
19308,0.50014
19768,0.5012824
6827,0.49966246
6614,0.50187105
19848,0.49999943
6978,0.61816186
19124,0.4993757
7349,0.49844912
6895,0.6241045
6496,0.50300497
19958,0.61259854
18943,0.50046843
7428,0.49722242
6702,0.5002917
6749,0.50773674
20139,0.50221205
19470,0.49621335
6696,0.49814758
19944,0.6376611
19507,0.6181336
6868,0.49994245
6953,0.50127
7012,0.5014356
19718,0.5001935
6733,0.63225085
19290,0.50086445
18997,0.49789625
19236,0.6170685
6656,0.50085443
6882,0.6307535
19428,0.49903566
6350,0.49750286
7453,0.4969143
20100,0.50053304
18937,0.50021535
6784,0.49531528
20050,0.5022883
19091,0.50066763
7097,0.50084466
19931,0.60396844
19773,0.49778965
19736,0.63066876
19974,0.61408556
7295,0.5007705
6815,0.5007005
19755,0.5013699
7337,0.49545938
19274,0.4977923
6701,0.5026875
7053,0.49333337
19080,0.49804956
19459,0.49780512
6660,0.4967848
20143,0.49571618
6768,0.4960533
6419,0.50054276
7039,0.6323401
19643,0.49647337
7139,0.49838668
19530,0.49223033
6387,0.4986182
6925,0.49475756
19434,0.49921465
18961,0.4952536
19168,0.6245527
19850,0.6149421
19985,0.4955238
6642,0.49627647
6395,0.49578255
6790,0.49817735
6363,0.49397022
19484,0.496814
19797,0.62534165
19038,0.61231136
19055,0.60149115
19208,0.6193929
19533,0.4883848
6486,0.48383045
6429,0.48693782
19291,0.4836926
19516,0.4824597
19917,0.48636326
7181,0.49030054
20098,0.4878149
19248,0.49295336
6814,0.48245692
19324,0.49564946
19523,0.6228024
19244,0.49400115
19642,0.48684758
7301,0.49361685
19559,0.48859188
19898,0.62071747
19693,0.6128829
19056,0.48947397
7245,0.48685172
19563,0.48367405
6643,0.48349974
6714,0.4836322
20104,0.49155885
20009,0.49282187
6594,0.60710084
19961,0.4944175
7319,0.4864119
19692,0.4848428
20026,0.48193255
7019,0.482345
6408,0.62019163
6989,0.49476233
19615,0.49567458
6444,0.49355093
19029,0.6304364
19717,0.49044114
7370,0.49008065
7506,0.48852453
18919,0.48854956
7379,0.62418944
19586,0.49373046
6480,0.49503088
20078,0.49320364
20042,0.48540705
19472,0.47930425
7143,0.48411122
19033,0.49188048
19607,0.62199
7450,0.497693
18916,0.6286026
7467,0.49653378
19646,0.49685103
6983,0.49730527
19990,0.4989709
19455,0.49462238
7238,0.4957967
6914,0.4847351
6883,0.62505066
7042,0.6234987
19219,0.49580607
19806,0.49657905
19497,0.6263561
7068,0.49669334
19945,0.496127
7087,0.61129135
19027,0.6184097
19825,0.6117363
7303,0.49456096
19699,0.6171498
19061,0.49543285
7016,0.49473205
19005,0.4943063
6677,0.49520236
19162,0.5954902
19767,0.49498644
19376,0.49498305
7497,0.49194843
6934,0.59947217
19058,0.494349
19669,0.4956154
6928,0.49017638
19787,0.48988697
19103,0.49297214
18936,0.49432674
7430,0.49547926
19726,0.49561015
18933,0.62077093
19156,0.62481546
7480,0.4967419
19560,0.6116673
19441,0.6006208
19538,0.5383148
19872,0.5383143
7439,0.4963685
19544,0.49559733
6485,0.4959817
6333,0.4930634
19703,0.49243566
6326,0.6293285
19627,0.49522448
19220,0.49370217
20140,0.61445063
20087,0.49300128
7289,0.6245093
18932,0.61312425
6381,0.4933657
6613,0.61847764
19391,0.49619737
7367,0.49489886
7123,0.4949059
7034,0.49682015
7302,0.4939749
19126,0.49430028
18994,0.48964468
19906,0.49412778
7405,0.61309355
6674,0.49447316
20127,0.49371812
6964,0.49574795
7168,0.61597055
6609,0.49270123
6700,0.5455988
7192,0.49477798
6771,0.62836796
6707,0.621837
7341,0.4946611
19996,0.4966069
6461,0.4910671
6884,0.49369824
6892,0.4901507
19345,0.4929311
19199,0.49242803
19325,0.4932235
6539,0.49418345
19077,0.6198692
7228,0.4921746
6431,0.49491704
19432,0.49338368
7414,0.48916098
19675,0.49419987
7224,0.49324456
6840,0.49554345
7444,0.4960595
7182,0.6316193
6817,0.4947802
19426,0.49296728
19281,0.54247725
7518,0.48986608
19808,0.4940791
19826,0.4891452
18995,0.60458213
19319,0.49371877
19813,0.4917329
6857,0.49196756
19668,0.54069865
19520,0.49495
19471,0.63164943
19464,0.4885669
19794,0.49229285
7153,0.48948246
7294,0.4907713
6954,0.49239466
19888,0.49180195
6665,0.4934023
6900,0.4927796
19045,0.4924815
6377,0.49277398
20109,0.49237925
7400,0.49459702
7193,0.49312118
6872,0.63728225
6950,0.4931849
6541,0.4886272
6415,0.6135551
19645,0.6314796
19128,0.4893478
19405,0.49301508
19352,0.49352953
7492,0.62531686
7505,0.48979002
7130,0.49314335
6494,0.49571285
19358,0.49416766
6944,0.49104598
19638,0.49574596
19831,0.4875099
18921,0.49442092
19658,0.49373218
19617,0.49451074
18944,0.49015447
6407,0.49290586
6439,0.49136227
7140,0.4923392
19847,0.49343753
20130,0.4942693
19542,0.49395952
19125,0.48950702
19510,0.6318873
6809,0.49213377
19811,0.4908531
19293,0.49264753
7329,0.49401256
20153,0.48891777
6398,0.4942019
19362,0.48902562
19557,0.4905311
6565,0.49388233
6367,0.48712343
19770,0.49158728
6973,0.62713474
19803,0.49344787
7203,0.48854563
19780,0.6319689
19660,0.48753116
6869,0.49291185
19215,0.49225163
19604,0.49218297
7398,0.49036905
7353,0.48833904
7015,0.49261707
18978,0.49343398
20144,0.491289
18975,0.4881611
7194,0.48811558
20085,0.49147898
19954,0.49203697
6715,0.629963
19851,0.4922819
19110,0.49018544
7250,0.4918052
7013,0.49308807
19465,0.48739988
19102,0.48860967
18969,0.6374689
19431,0.49132895
19487,0.49332651
6466,0.53877974
19894,0.61951244
7172,0.60184574
19583,0.48792756
19092,0.48761335
6955,0.49247065
6940,0.49183702
6800,0.48996645
19392,0.49271235
6960,0.6107203
7502,0.492371
19964,0.4921161
7413,0.4936813
7010,0.49424747
19702,0.48885003
6824,0.49213347
6650,0.49139988
7425,0.49444976
6547,0.4913842
7115,0.48755893
19070,0.49088168
7315,0.49155453
6567,0.49167868
6670,0.4890417
7259,0.48660582
18987,0.60870016
7189,0.616598
19034,0.49207047
19071,0.62745184
7445,0.49023604
19030,0.48730978
18915,0.49064624
6922,0.48932973
7473,0.48665854
6746,0.48444566
19201,0.49143496
19500,0.49033347
6762,0.49271598
6693,0.6110445
18998,0.48994005
6457,0.49147996
19401,0.49035898
19313,0.62826216
6575,0.49202594
7213,0.4882764
19864,0.4875176
6728,0.49084342
19381,0.48510763
7065,0.63073206
19360,0.48766753
19623,0.48456085
6689,0.4912385
6666,0.48865154
19622,0.61508757
7061,0.6335809
6988,0.49266762
7093,0.49202904
19142,0.48995024
6881,0.4921952
19423,0.4909148
7325,0.4894772
19278,0.48252517
19545,0.4870365
20082,0.4866148
6946,0.49044198
6560,0.48669267
6631,0.48967
19779,0.48420978
7357,0.48949313
20154,0.49002773
19285,0.6357569
19292,0.48836762
6626,0.63162017
6912,0.48808676
7338,0.49146193
19148,0.49114645
7410,0.4925799
19949,0.49228776
19747,0.4905073
6705,0.49141726
6331,0.49152818
6995,0.48551834
7371,0.49043486
6554,0.49062738
20064,0.6336752
6757,0.49196577
19665,0.49028862
19348,0.5909014
7271,0.49249747
7475,0.6030412
6329,0.6347256
19447,0.48807397
19522,0.48912367
19007,0.48924372
19578,0.4884606
7077,0.62703353
19267,0.491478
19712,0.4875386
7064,0.6240982
18938,0.49119702
19337,0.491859
19269,0.48996896
6931,0.63225263
19411,0.6198952
7219,0.4877806
6748,0.48689932
19111,0.6311694
6999,0.4916143
19561,0.49033308
7512,0.48783153
6483,0.48690128
6752,0.49265143
6807,0.5416625
19664,0.4931107
19354,0.48634923
7165,0.48756158
20000,0.6273942
19925,0.4880981
6870,0.48746252
6716,0.48494717
6633,0.48944825
18982,0.49288392
20158,0.48517814
7094,0.4918136
6956,0.48534375
6924,0.4855004
7455,0.4911743
7264,0.486653
6663,0.48677427
18986,0.53586406
6754,0.49264714
7484,0.4865426
20071,0.6266912
19180,0.4896911
6821,0.49281237
7474,0.49071643
6373,0.4858253
19683,0.4906482
19488,0.48876238
19133,0.4873209
6948,0.49145156
6401,0.62154794
6691,0.5379679
19593,0.49088368
6598,0.48742488
19264,0.48963356
19910,0.49079847
18966,0.48820865
6562,0.6138028
19721,0.6169021
7478,0.4925071
19073,0.48720816
6510,0.49087724
7333,0.48941648
6530,0.48476914
19139,0.48660526
19063,0.48981303
19306,0.48843828
6965,0.4882022
7340,0.6267153
6447,0.49019614
7320,0.61874956
6355,0.49279514
19694,0.48626485
7272,0.48513752
6526,0.48665953
19246,0.62640405
20134,0.62202156
6740,0.48862812
19026,0.48730046
20125,0.48629835
19886,0.48790455
7246,0.48581874
6582,0.48705676
7035,0.483476
19250,0.48851508
7435,0.48491856
20079,0.48512128
6736,0.48481932
6848,0.6217318
6961,0.59527564
19340,0.4855139
6389,0.4908329
6467,0.4887286
6851,0.62140954
19174,0.48834583
19840,0.49208343
19287,0.4872307
6982,0.4835125
19867,0.49144173
6972,0.48613268
18920,0.48858783
19052,0.6247003
18959,0.48609498
19998,0.48726535
7071,0.61126703
19388,0.491831
19425,0.48689783
7451,0.49054953
19164,0.49089864
6717,0.49257773
19479,0.48716274
19828,0.4881593
7495,0.48771587
6600,0.48624825
19921,0.48575342
18968,0.48543724
7471,0.49231067
19883,0.6353529
20036,0.49012637
19261,0.49034938
19282,0.54184234
19407,0.49038747
6741,0.48648426
19486,0.4824293
19409,0.483216
6521,0.48607668
7459,0.48892698
19446,0.48471618
20107,0.4845803
7362,0.61730385
6862,0.4916017
7187,0.4862469
19890,0.48195392
19279,0.53949696
6644,0.53963804
6820,0.61439055
20120,0.487858
6711,0.48450488
6980,0.486059
7200,0.6186413
19880,0.6360132
6344,0.62832177
6536,0.48978812
19177,0.48489106
6358,0.49146575
6908,0.48899612
7185,0.62236536
7313,0.6199942
6436,0.48610118
6553,0.49330282
6629,0.48591298
7422,0.48324084
6795,0.4826761
19810,0.48472625
6482,0.4850277
18935,0.48597768
19298,0.6170484
6323,0.48687452
19621,0.60862553
20017,0.60983324
6488,0.53544897
19419,0.48340625
6874,0.6033664
19727,0.48727322
7511,0.4862306
7493,0.48591536
6449,0.4845823
19328,0.5386613
6899,0.48794472
7424,0.4832903
19086,0.48724523
7075,0.4839701
19288,0.483625
6913,0.49053237
6906,0.48348725
6353,0.490098
6818,0.6272996
6638,0.4841543
6890,0.49087152
20095,0.6038322
19377,0.6053695
18951,0.48136714
6610,0.49042773
19024,0.48171836
7028,0.60858965
7005,0.48519912
7217,0.60554254
19937,0.48181236
7487,0.48317206
6662,0.48340353
6767,0.4860198
19995,0.48765582
19817,0.48587328
6942,0.4862405
6921,0.48795086
6587,0.48761463
7312,0.48520407
6588,0.48868856
19752,0.4828619
6902,0.48420805
19968,0.6085296
6739,0.48545304
19633,0.48555416
19584,0.48858014
19751,0.48516488
19181,0.6011393
6979,0.4849674
19546,0.48506805
18947,0.48540175
19253,0.48348895
6975,0.48488253
19079,0.48794731
7017,0.49048194
6958,0.48353797
19458,0.4825902
19225,0.48775217
19025,0.48253423
19331,0.62563926
19869,0.617403
6478,0.48188728
19420,0.5372378
6971,0.48508418
6477,0.59666336
19599,0.48741683
19932,0.4883986
19489,0.48405218
7126,0.48493025
7391,0.48322693
6834,0.53429997
19144,0.48403028
19399,0.4858643
6360,0.4848538
19474,0.48425403
19448,0.60848016
19681,0.48528126
7108,0.4871044
19911,0.48161107
7082,0.4867388
7248,0.48314252
19939,0.6181339
6325,0.4845907
19714,0.48713258
7427,0.49041685
19189,0.48640388
6362,0.6144537
19118,0.4865683
6601,0.62871575
19887,0.6143932
7314,0.48599473
19619,0.48481032
6681,0.48667258
7163,0.4792808
18985,0.48346958
6573,0.48564503
6520,0.6224545
6976,0.4829675
19980,0.48433322
19556,0.48439276
6403,0.48558092
19481,0.48341763
19784,0.61368513
6459,0.6195681
6451,0.48387697
19238,0.4801128
18999,0.48803788
6671,0.48532912
7519,0.4861344
7469,0.61145985
7339,0.62177324
7269,0.48464116
6996,0.48657608
6464,0.48399314
6911,0.48156968
19965,0.48278275
19896,0.6211561
18930,0.48308092
19935,0.617923
6460,0.48307216
7448,0.6127965
7465,0.48675323
19865,0.4817639
19098,0.6302976
6414,0.6231609
19685,0.48191386
19259,0.4829692
19205,0.48106942
18923,0.6300548
7212,0.4841516
6676,0.48140168
19084,0.48201752
19023,0.4820905
19047,0.61792547
7058,0.61823213
6492,0.62308055
19838,0.48337963
19687,0.62408835
7288,0.4800815
7000,0.48095843
7078,0.48441157
19477,0.4839725
20015,0.48288542
6423,0.48134744
6442,0.4866934
19722,0.6102133
20065,0.4813892
6604,0.48608485
6877,0.4859909
19036,0.48616597
19885,0.48956412
6607,0.4825303
6936,0.48656023
7373,0.6265384
19312,0.4828956
7404,0.60123754
20048,0.48160857
19550,0.48296437
19154,0.48805463
19468,0.48383105
7276,0.48239997
7251,0.48507684
19307,0.6222148
6781,0.48118052
7383,0.48236427
19436,0.62074876
18910,0.48430583
6364,0.4879437
20106,0.48067826
19519,0.61599606
19946,0.48157868
7095,0.4828416
19172,0.48565876
19719,0.48244202
19801,0.48166952
19836,0.48058152
6826,0.4793823
19462,0.48153737
7433,0.4824869
20155,0.4872108
7491,0.6214636
7091,0.48280367
19051,0.6206925
19410,0.4823327
6910,0.47968832
7086,0.48438174
19203,0.48171532
6557,0.47817928
20035,0.4777497
18939,0.48331824
7426,0.4858901
6590,0.48263475
19666,0.48407456
19649,0.4816433
7498,0.6077517
6330,0.482058
19509,0.6037852
19581,0.4815633
19856,0.5359949
6653,0.48031563
19818,0.60050833
19314,0.61350924
19044,0.48036912
19689,0.59535104
19457,0.59680206
7297,0.5285834
6555,0.4793073
18925,0.4823738
19088,0.48191455
7142,0.47970575
6859,0.62546074
6390,0.4808797
19705,0.47992888
6947,0.4805451
19327,0.48420605
19529,0.48354378
19171,0.48150626
6548,0.48176625
7266,0.48207206
19934,0.48242497
7263,0.6036474
7376,0.62565833
19014,0.4805207
19859,0.4802826
6918,0.48274434
6508,0.4816916
7321,0.6217025
7282,0.48175186
6324,0.48034766
20113,0.4786887
6370,0.4793282
7031,0.48126072
19854,0.47971395
6894,0.6212063
19373,0.48292804
6469,0.48425493
19131,0.47940555
7150,0.48045653
6418,0.6223998
6909,0.48480028
7198,0.48091036
6933,0.47920543
7206,0.62079513
6655,0.484449
19239,0.48179638
19915,0.4836448
7120,0.4844909
19211,0.479302
19115,0.47961548
19397,0.47831172
6943,0.47755778
19157,0.4817411
6359,0.48023748
7348,0.48100087
6888,0.4798562
6838,0.47882706
19002,0.47918102
19158,0.60366833
19790,0.47998178
20124,0.4800727
19498,0.48141488
7043,0.59499264
7127,0.4809907
20027,0.47887313
6356,0.5275042
19610,0.4820891
19585,0.485649
6608,0.4803656
19614,0.4845505
6501,0.4843276
7369,0.47999087
19513,0.4810973
7138,0.47922662
19473,0.6003818
7036,0.4784112
19994,0.6155709
19772,0.48159978
19789,0.47961536
19748,0.47723073
5002,0.4933865
16958,0.4925507
16727,0.49069795
5065,0.4907987
17361,0.4758402
17143,0.48358917
17608,0.46770465
4903,0.4649105
3967,0.54350764
4840,0.6282204
4578,0.49520507
16781,0.47465682
4615,0.49483138
4822,0.60330445
16991,0.48219413
16996,0.63731617
16535,0.49672735
17086,0.48951665
4420,0.488576
4582,0.4961838
4629,0.47874975
17142,0.48729393
4223,0.4716439
17598,0.607325
4983,0.4670675
4861,0.4649368
16636,0.50821537
4918,0.49421227
4100,0.49989724
4247,0.4846943
17311,0.5941133
3949,0.6138044
5009,0.47862408
4464,0.5119954
16576,0.50942117
17305,0.49738222
16496,0.5003498
4419,0.5052502
16950,0.50258535
17202,0.46843365
16814,0.4648354
3971,0.5079842
4373,0.50904906
17194,0.5094563
4370,0.50439584
17607,0.50674635
16854,0.49859667
4881,0.49562144
16955,0.4910826
17050,0.4768256
17148,0.48505917
4722,0.48682055
16620,0.49641183
16407,0.4887378
4438,0.4691688
4001,0.6233612
16819,0.47241437
4077,0.4648421
17566,0.63722444
5026,0.49343187
3934,0.4913194
4748,0.47634265
4181,0.49826118
4715,0.6295929
4009,0.49343306
4602,0.636747
16694,0.600059
4250,0.49176514
4559,0.6036671
16827,0.48981723
4711,0.4763315
4450,0.46903658
4900,0.47213238
17594,0.4730776
17179,0.59215206
16534,0.4838395
4684,0.602657
17574,0.46323818
17407,0.63012546
16371,0.5049174
4986,0.5012123
17493,0.49375322
16746,0.4863573
5032,0.47376752
